,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,32.27315212121212,34.57837727272727,39.18882757575758,41.49405272727273,46.104503030303036,48.40972818181818,53.020178484848486,55.32540363636364,59.935853939393944,62.241079090909096,64.54630424242424,69.15675454545455,71.4619796969697,73.76720484848485,76.07243
1,22.73052444444445,28.929758383838386,35.128992323232325,39.261814949494955,45.4610488888889,51.66028282828283,57.85951676767677,64.05875070707071,70.25798464646465,76.4572185858586,82.65645252525253,66.12516202020203,70.25798464646465,74.39080727272727,80.59004121212122
2,28.00841958419442,31.509472032218724,35.01052448024303,40.26210315227948,43.76315560030378,47.264208048328086,52.51578672036454,56.01683916838884,61.26841784042529,64.7694702884496,68.27052273647391,71.7715751844982,75.2726276325225,78.77368008054681,82.2747325285711
3,13.833568982200351,23.055948303667254,27.667137964400702,36.889517285867605,41.500706946601056,50.72308626806796,55.334275928801404,59.945465589534855,64.5566552502683,69.16784491100177,73.77903457173521,78.39022423246865,83.00141389320211,92.22379321466902,101.44617253613592
4,32.50919570863444,37.3855750649296,40.63649463579304,43.88741420665649,48.76379356295165,52.01471313381509,56.89109249011026,60.1420120609737,65.01839141726887,68.2693109881323,65.01839141726887,61.76747184640542,61.76747184640542,63.39293163183714,66.64385120270059
5,26.35886696969697,30.414077272727273,34.469287575757576,38.52449787878788,44.60731333333333,48.66252363636363,52.71773393939394,56.77294424242424,60.828154545454545,64.88336484848485,68.93857515151515,75.0213906060606,79.0766009090909,85.15941636363635,89.21462666666666
6,27.877838795415645,33.45340655449878,36.24119043404034,41.81675819312347,44.60454207266503,50.18010983174816,52.967893711289726,58.543461470372854,61.33124534991442,66.90681310899755,69.69459698853912,72.48238086808068,75.27016474762225,75.27016474762225,78.05794862716381
7,32.57102181818181,34.380523030303024,37.99952545454545,41.61852787878787,43.428029090909085,45.2375303030303,48.85653272727272,52.475535151515146,54.28503636363636,56.09453757575757,57.90403878787878,61.52304121212121,65.14204363636362,68.76104606060605,74.18954969696969
8,27.44454021680235,31.666777173233477,35.88901412966461,40.11125108609574,44.33348804252687,46.44460652074243,50.666843477173565,52.77796195538913,54.8890804336047,57.00019891182026,61.22243586825139,63.333554346466954,65.44467282468253,69.66690978111365,73.88914673754478
9,0.0,9.337049999663982,18.674099999327964,37.34819999865593,46.68524999831991,56.02229999798389,65.35934999764788,74.69639999731186,93.37049999663982,93.37049999663982,102.70754999630381,112.04459999596779,112.04459999596779,93.37049999663982,102.70754999630381
10,35.81011515151515,39.391126666666665,42.97213818181818,44.76264393939394,48.34365545454545,50.13416121212121,50.13416121212121,51.924666969696965,53.71517272727272,55.50567848484848,57.29618424242424,60.877195757575755,62.66770151515151,64.45820727272726,68.03921878787878
11,30.58760373737374,34.18614535353536,37.78468696969697,41.38322858585859,44.98177020202021,48.58031181818182,52.17885343434344,53.978124242424244,57.57666585858586,59.37593666666667,61.17520747474748,62.97447828282829,64.77374909090909,66.5730198989899,68.37229070707072
12,33.043903343006825,36.71544815889647,40.38699297478612,42.22276538273094,45.89431019862059,49.565855014510234,53.23739983039988,56.90894464628953,58.74471705423435,62.416261870123996,64.25203427806882,66.08780668601365,66.08780668601365,66.08780668601365,66.08780668601365
13,32.17307878787879,35.390386666666664,38.60769454545454,43.43365636363636,46.65096424242424,49.868272121212115,53.08557999999999,56.30288787878787,59.52019575757575,62.73750363636363,64.34615757575757,67.56346545454545,70.78077333333333,72.38942727272726,75.60673515151514
14,33.86037030303031,36.278968181818186,38.697566060606064,41.11616393939394,43.53476181818182,45.9533596969697,48.37195757575758,50.79055545454546,53.20915333333334,55.62775121212122,58.046349090909096,60.464946969696975,62.88354484848485,62.88354484848485,65.30214272727274
15,31.94586395706566,38.3350367484788,38.3350367484788,44.72420953989193,44.72420953989193,51.11338233130506,57.50255512271819,57.50255512271819,63.89172791413132,63.89172791413132,70.28090070554445,76.6700734969576,76.6700734969576,76.6700734969576,83.05924628837073
16,31.1984475446426,31.1984475446426,38.99805943080325,46.7976713169639,46.7976713169639,54.597283203124555,62.3968950892852,62.3968950892852,70.19650697544586,70.19650697544586,70.19650697544586,77.9961188616065,77.9961188616065,77.9961188616065,85.79573074776715
17,34.40246859406765,37.529965738982895,40.657462883898134,43.78496002881337,46.91245717372862,50.03995431864386,53.1674514635591,56.29494860847434,59.42244575338958,62.54994289830482,62.54994289830482,65.67744004322006,68.8049371881353,68.8049371881353,71.93243433305055
18,30.477902222222223,34.28764,38.09737777777778,41.907115555555556,45.71685333333333,49.52659111111111,51.43146,57.14606666666667,60.955804444444446,66.67041111111111,70.48014888888889,76.19475555555556,81.90936222222223,87.6239688888889,93.33857555555556
19,26.14686004578045,31.376232054936537,36.60560406409263,41.83497607324872,47.064348082404805,52.2937200915609,57.52309210071699,57.52309210071699,62.752464109873074,62.752464109873074,67.98183611902917,67.98183611902917,73.21120812818526,73.21120812818526,78.44058013734134
20,37.16903870206363,37.16903870206363,42.47890137378701,47.78876404551039,47.78876404551039,53.09862671723376,58.408489388957136,58.408489388957136,63.718352060680516,63.718352060680516,69.0282147324039,69.0282147324039,69.0282147324039,74.33807740412726,74.33807740412726
21,32.35841760019507,34.06149221073165,37.467641431804815,39.1707160423414,42.57686526341457,44.27993987395115,47.686089095024315,51.09223831609748,54.49838753717064,57.90453675824381,61.31068597931697,63.013760589853554,64.71683520039014,66.41990981092673,68.1229844214633
22,26.54931335861688,31.859176030340258,37.16903870206363,42.47890137378701,42.47890137378701,47.78876404551039,53.09862671723376,58.408489388957136,63.718352060680516,63.718352060680516,69.0282147324039,74.33807740412726,79.64794007585064,79.64794007585064,84.95780274757402
23,35.12112349846178,38.31395290741285,41.50678231636392,44.69961172531499,47.89244113426606,51.08527054321713,54.2780999521682,55.87451465664373,57.47092936111927,55.87451465664373,55.87451465664373,55.87451465664373,57.47092936111927,59.0673440655948,62.26017347454587
24,28.677787814814433,32.262511291666236,35.84723476851804,39.43195824536985,43.01668172222165,48.39376693749936,51.97849041435116,55.56321389120296,59.14793736805477,62.732660844906576,64.52502258333247,68.10974606018428,71.69446953703608,73.48683127546198,77.07155475231379
25,37.98187373737374,39.50114868686869,42.53969858585859,45.57824848484849,48.616798383838386,50.136073333333336,53.174623232323235,56.213173131313134,59.25172303030303,60.77099797979798,63.80954787878788,65.32882282828282,68.36737272727274,69.88664767676768,71.40592262626262
26,29.487086318947004,32.590990141994055,35.69489396504111,38.798797788088166,41.902701611135214,45.00660543418227,48.110509257229324,52.766364991799904,55.87026881484695,58.97417263789401,60.52612454941753,62.07807646094106,62.07807646094106,65.18198028398811,68.28588410703517
27,26.54931335861688,31.859176030340258,37.16903870206363,42.47890137378701,47.78876404551039,53.09862671723376,58.408489388957136,63.718352060680516,63.718352060680516,69.0282147324039,74.33807740412726,74.33807740412726,74.33807740412726,69.0282147324039,69.0282147324039
28,32.20220171043945,35.5919071536436,40.67646531844983,45.761023483256054,49.15072892646021,54.235287091266436,57.624992534470586,62.70955069927682,67.79410886408304,71.1838143072872,69.48896158568512,62.70955069927682,62.70955069927682,62.70955069927682,64.4044034208789
29,29.412417575757573,32.2136002020202,35.014782828282826,37.81596545454545,42.017739393939394,44.81892202020202,49.020695959595955,51.821878585858585,56.02365252525252,58.824835151515146,60.22542646464646,61.626017777777776,63.02660909090908,64.4272004040404,65.8277917171717
30,30.124219999999994,34.427679999999995,38.731139999999996,43.0346,47.33805999999999,51.64151999999999,53.79324999999999,55.944979999999994,55.944979999999994,58.096709999999995,60.24843999999999,62.40016999999999,66.70362999999999,68.85535999999999,73.15881999999999
31,29.946987878787876,33.939919595959594,37.93285131313131,41.92578303030302,45.918714747474745,51.90811232323232,55.90104404040403,59.89397575757575,61.89044161616161,63.88690747474747,65.88337333333332,65.88337333333332,65.88337333333332,59.89397575757575,55.90104404040403
32,26.769292285109067,30.1154538207477,36.80777689202497,40.153938427663604,46.84626149894087,50.1924230345795,56.88474610585677,60.2309076414954,66.92323071277266,70.26939224841131,70.26939224841131,73.61555378404994,76.96171531968857,76.96171531968857,76.96171531968857
33,31.695654545454552,34.86522000000001,38.03478545454546,39.61956818181819,42.789133636363644,45.9586990909091,49.128264545454556,52.297830000000005,57.05217818181819,60.22174363636365,63.391309090909104,68.14565727272728,69.73044000000002,71.31522272727274,72.90000545454546
34,27.288122828282827,34.11015353535353,37.52116888888889,44.3431995959596,47.754214949494944,51.1652303030303,54.57624565656565,57.98726101010101,61.39827636363636,64.80929171717172,68.22030707070707,71.63132242424243,75.04233777777777,78.45335313131312,78.45335313131312
35,32.83303969030126,35.95999585128233,39.0869520122634,42.21390817324448,45.34086433422555,48.467820495206624,51.59477665618769,56.285210897659304,59.41216705864037,62.539123219621445,65.66607938060253,70.35651362207413,73.4834697830552,76.61042594403627,79.73738210501735
36,33.79713132299938,37.17684445529931,40.55655758759925,43.936270719899184,47.315983852199125,50.69569698449906,54.075410116799,57.45512324909894,60.83483638139887,64.21454951369881,67.59426264599875,69.28411921214872,69.28411921214872,67.59426264599875,67.59426264599875
37,28.649328294713495,33.42421634383241,35.81166036839187,40.586548417510784,45.3614364666297,47.748880491189155,52.523768540308076,54.91121256486753,59.68610061398645,59.68610061398645,62.073544638545904,62.073544638545904,64.46098866310537,64.46098866310537,66.84843268766483
38,34.27766694120386,36.18198177127074,39.99061143140451,43.79924109153827,45.70355592160515,49.51218558173891,53.32081524187268,55.22513007193956,59.03375973207332,60.9380745621402,64.74670422227396,66.65101905234084,68.55533388240772,70.4596487124746,72.36396354254148
39,20.338392727272726,25.422990909090906,33.04988818181818,38.13448636363636,43.21908454545454,48.30368272727272,53.38828090909091,55.93058,58.47287909090909,61.01517818181818,63.55747727272727,66.09977636363637,71.18437454545455,78.81127181818181,83.89587
40,7.76662772687548,15.53325545375096,23.29988318062644,38.833138634377406,46.59976636125288,54.36639408812836,62.13302181500384,69.89964954187933,77.66627726875481,77.66627726875481,77.66627726875481,85.43290499563028,85.43290499563028,93.19953272250577,100.96616044938125
41,36.325234343434346,39.95775777777778,41.7740194949495,45.40654292929293,47.222804646464645,49.039066363636366,52.6715897979798,54.48785151515152,56.30411323232323,59.93663666666667,61.752898383838385,63.569160101010105,67.20168353535354,69.01794525252525,72.65046868686869
42,26.61595338810951,31.939144065731412,37.262334743353314,39.92393008216426,42.585525420975216,47.90871609859712,50.570311437408066,53.23190677621902,58.55509745384092,61.21669279265187,66.53988347027378,69.20147880908473,74.52466948670663,77.18626482551758,79.84786016432852
43,31.034246326768674,33.250978207252146,37.684441968219105,42.117905729186056,46.55136949015301,48.76810137063649,53.20156513160344,55.41829701208692,57.63502889257039,59.85176077305387,62.06849265353735,64.28522453402083,66.50195641450429,70.93542017547125,73.15215205595473
44,24.948636363636364,30.49277777777778,36.036919191919196,41.5810606060606,47.125202020202025,49.89727272727273,55.44141414141414,58.21348484848485,60.98555555555556,66.52969696969697,69.30176767676768,72.07383838383839,77.6179797979798,80.39005050505051,83.1621212121212
45,31.372274787194208,35.5552447588201,39.738214730445996,43.92118470207189,46.01266968788484,50.19563965951073,54.37860963113663,58.56157960276252,60.65306458857547,64.83603456020137,66.92751954601431,69.01900453182725,71.1104895176402,73.20197450345316,77.38494447507904
46,41.17037132932972,42.695199897082674,44.22002846483562,45.74485703258858,47.269685600341525,48.79451416809448,50.319342735847435,51.84417130360038,53.36899987135334,54.89382843910629,56.41865700685924,57.9434855746122,59.468314142365145,60.9931427101181,62.517971277871055
47,25.09569496953277,30.473343891575503,34.05844317293733,37.64354245429915,43.02119137634189,46.60629065770371,50.19138993906554,53.776489220427365,57.361588501789186,60.946687783151006,64.53178706451283,69.90943598655556,73.4945352679174,78.87218418996014,84.24983311200286
48,27.086930303030307,32.50431636363636,35.213009393939394,40.63039545454546,43.33908848484849,48.75647454545455,51.46516757575758,56.88255363636364,59.59124666666667,65.00863272727273,67.71732575757576,70.42601878787879,73.13471181818183,78.55209787878789,83.96948393939395
49,28.060702817005602,31.5682906691313,35.075878521257,40.33726029944555,43.844848151571256,49.106229929759806,54.367611707948356,57.87519956007405,63.1365813382626,66.64416919038831,68.39796311645115,71.90555096857686,73.6593448946397,77.16693274676541,82.42831452495396
50,26.769292285109067,30.1154538207477,36.80777689202497,40.153938427663604,46.84626149894087,50.1924230345795,53.538584570218134,56.88474610585677,60.2309076414954,63.577069177134035,63.577069177134035,66.92323071277266,70.26939224841131,73.61555378404994,80.30787685532721
51,30.63044481757859,35.34282094335991,40.05519706914123,44.767573194922555,49.479949320703874,51.83613738359453,56.54851350937585,58.90470157226652,63.61707769804784,65.9732657609385,68.32945382382916,70.68564188671982,70.68564188671982,70.68564188671982,70.68564188671982
52,27.75919021548465,32.80631570920913,35.32987845607138,37.85344120293362,42.900566696658096,45.424129443520336,50.47125493724482,52.99481768410706,58.04194317783154,60.56550592469378,63.08906867155603,65.61263141841826,68.13619416528051,68.13619416528051,70.65975691214275
53,43.214582121212125,43.214582121212125,45.75661636363637,48.29865060606061,50.840684848484855,53.38271909090909,53.38271909090909,55.924753333333335,58.46678757575758,61.00882181818182,63.550856060606066,66.0928903030303,68.63492454545455,71.17695878787879,73.71899303030304
